,time,price,change,volume,amount,type
3571,13:59:44,76.55,0.01,4,30617,买盘
3572,13:59:47,76.55,0.0,17,130131,买盘
3573,13:59:51,76.55,0.0,34,260237,买盘
3574,13:59:54,76.55,0.0,7,53585,买盘
3575,13:59:57,76.55,0.0,9,68895,买盘
3576,14:00:00,76.53,-0.02,638,4883073,卖盘
3577,14:00:03,76.53,0.0,197,1507666,卖盘
3578,14:00:05,76.53,0.0,12,91849,卖盘
3579,14:00:09,76.53,0.0,216,1653073,卖盘
3580,14:00:12,76.52,-0.01,97,742331,卖盘
3581,14:00:15,76.51,-0.01,31,237212,卖盘
3582,14:00:17,76.51,0.0,149,1139999,卖盘
3583,14:00:20,76.51,0.0,42,321342,买盘
3584,14:00:24,76.5,-0.01,611,4674152,卖盘
3585,14:00:27,76.51,0.01,179,1369402,买盘
3586,14:00:30,76.51,0.0,44,336615,买盘
3587,14:00:32,76.5,-0.01,73,558475,卖盘
3588,14:00:36,76.5,0.0,22,168311,卖盘
3589,14:00:39,76.51,0.01,40,306003,买盘
3590,14:00:42,76.49,-0.02,198,1514555,卖盘
3591,14:00:45,76.49,0.0,43,328916,卖盘
3592,14:00:47,76.49,0.0,67,512500,卖盘
3593,14:00:51,76.49,0.0,120,917800,卖盘
3594,14:00:54,76.49,0.0,43,328933,买盘
3595,14:00:57,76.48,-0.01,111,848939,卖盘
3596,14:01:00,76.49,0.01,18,137682,买盘
3597,14:01:03,76.5,0.01,29,221828,买盘
3598,14:01:06,76.49,-0.01,39,298298,中性盘
3599,14:01:09,76.48,-0.01,448,3426308,卖盘
3600,14:01:12,76.49,0.01,157,1200821,买盘
3601,14:01:15,76.5,0.01,12,91798,买盘
3602,14:01:18,76.49,-0.01,124,948594,卖盘
3603,14:01:21,76.5,0.01,28,214187,买盘
3604,14:01:24,76.48,-0.02,130,994398,卖盘
3605,14:01:26,76.48,0.0,35,267718,卖盘
3606,14:01:30,76.49,0.01,49,374756,中性盘
3607,14:01:33,76.5,0.01,693,5300110,买盘
3608,14:01:36,76.5,0.0,6,45899,买盘
3609,14:01:38,76.5,0.0,20,152997,买盘
3610,14:01:42,76.5,0.0,8,61198,买盘
3611,14:01:44,76.5,0.0,208,1590995,买盘
3612,14:01:47,76.48,-0.02,87,665449,卖盘
3613,14:01:51,76.48,0.0,18,137665,卖盘
3614,14:01:54,76.47,-0.01,71,542959,卖盘
3615,14:01:57,76.47,0.0,17,129999,买盘
3616,14:02:00,76.46,-0.01,60,458819,卖盘
3617,14:02:03,76.46,0.0,43,328859,卖盘
3618,14:02:06,76.47,0.01,34,260061,中性盘
3619,14:02:09,76.47,0.0,12,91756,中性盘
3620,14:02:12,76.49,0.02,23,175903,买盘
3621,14:02:15,76.48,-0.01,7,53537,卖盘
3622,14:02:17,76.48,0.0,26,198848,卖盘
3623,14:02:20,76.49,0.01,28,214161,买盘
3624,14:02:24,76.48,-0.01,15,114724,卖盘
3625,14:02:27,76.49,0.01,110,841282,买盘
3626,14:02:29,76.48,-0.01,61,466531,卖盘
3627,14:02:33,76.47,-0.01,66,504757,卖盘
3628,14:02:36,76.47,0.0,124,948145,卖盘
3629,14:02:39,76.47,0.0,24,183525,买盘
3630,14:02:42,76.47,0.0,28,214116,买盘
3631,14:02:45,76.47,0.0,17,130006,卖盘
3632,14:02:48,76.47,0.0,13,99411,卖盘
3633,14:02:50,76.47,0.0,17,129999,卖盘
3634,14:02:54,76.47,0.0,14,107069,卖盘
3635,14:02:57,76.48,0.01,5,38240,买盘
3636,14:02:59,76.47,-0.01,57,435880,卖盘
3637,14:03:03,76.47,0.0,22,168241,买盘
3638,14:03:05,76.46,-0.01,37,282946,卖盘
3639,14:03:09,76.46,0.0,15,114692,卖盘
3640,14:03:11,76.46,0.0,16,122348,卖盘
3641,14:03:15,76.46,0.0,30,229385,卖盘
3642,14:03:18,76.47,0.01,59,451134,买盘
3643,14:03:20,76.45,-0.02,33,252307,卖盘
3644,14:03:23,76.46,0.01,4,30584,买盘
3645,14:03:27,76.45,-0.01,16,122331,卖盘
3646,14:03:30,76.45,0.0,54,412831,卖盘
3647,14:03:32,76.46,0.01,105,802735,买盘
3648,14:03:36,76.45,-0.01,101,772158,卖盘
3649,14:03:39,76.46,0.01,51,389910,买盘
3650,14:03:41,76.45,-0.01,98,749199,卖盘
3651,14:03:45,76.44,-0.01,22,168180,卖盘
3652,14:03:47,76.44,0.0,34,259916,卖盘
3653,14:03:51,76.44,0.0,64,489239,卖盘
3654,14:03:54,76.44,0.0,7,53508,买盘
3655,14:03:57,76.43,-0.01,36,275154,卖盘
3656,14:04:00,76.43,0.0,79,603820,卖盘
3657,14:04:03,76.44,0.01,189,1444675,买盘
3658,14:04:06,76.44,0.0,24,183447,买盘
3659,14:04:09,76.44,0.0,26,198735,买盘
3660,14:04:12,76.43,-0.01,32,244599,卖盘
3661,14:04:14,76.42,-0.01,1864,14243402,卖盘
3662,14:04:18,76.42,0.0,67,512039,买盘
3663,14:04:21,76.42,0.0,23,175748,中性盘
3664,14:04:23,76.42,0.0,10,76423,中性盘
3665,14:04:27,76.41,-0.01,20,152820,卖盘
3666,14:04:29,76.42,0.01,29,221612,买盘
3667,14:04:32,76.41,-0.01,31,236892,卖盘
3668,14:04:35,76.42,0.01,10,76414,买盘
3669,14:04:39,76.41,-0.01,31,236871,卖盘
3670,14:04:42,76.42,0.01,105,802400,买盘
3671,14:04:45,76.42,0.0,88,672506,买盘
3672,14:04:48,76.41,-0.01,71,542601,卖盘
3673,14:04:50,76.42,0.01,4,30570,中性盘
3674,14:04:54,76.41,-0.01,172,1314291,卖盘
3675,14:04:57,76.41,0.0,27,206307,买盘
3676,14:05:00,76.41,0.0,116,886255,买盘
3677,14:05:03,76.41,0.0,8,61124,买盘
3678,14:05:06,76.4,-0.01,28,213931,卖盘
3679,14:05:08,76.41,0.01,25,191011,买盘
3680,14:05:12,76.4,-0.01,251,1917688,卖盘
3681,14:05:14,76.4,0.0,39,297972,卖盘
3682,14:05:18,76.41,0.01,58,443160,买盘
3683,14:05:21,76.4,-0.01,29,221578,卖盘
3684,14:05:23,76.41,0.01,186,1421205,买盘
3685,14:05:27,76.41,0.0,76,580699,买盘
3686,14:05:29,76.4,-0.01,502,3835457,卖盘
3687,14:05:33,76.4,0.0,125,955000,买盘
3688,14:05:35,76.4,0.0,20,152800,买盘
3689,14:05:38,76.4,0.0,44,336136,买盘
3690,14:05:42,76.4,0.0,50,381972,买盘
3691,14:05:45,76.4,0.0,54,412546,买盘
3692,14:05:48,76.4,0.0,352,2689280,买盘
3693,14:05:51,76.4,0.0,36,275070,买盘
3694,14:05:55,76.4,0.0,22,168084,卖盘
3695,14:05:57,76.4,0.0,11,84041,卖盘
3696,14:05:59,76.4,0.0,27,206285,卖盘
3697,14:06:02,76.4,0.0,37,282696,卖盘
3698,14:06:05,76.4,0.0,8,61124,卖盘
3699,14:06:09,76.41,0.01,5,38205,买盘
3700,14:06:12,76.41,0.0,16,122254,买盘
3701,14:06:15,76.41,0.0,13,99330,买盘
3702,14:06:18,76.4,-0.01,212,1619692,卖盘
3703,14:06:21,76.4,0.0,86,657035,卖盘
3704,14:06:23,76.4,0.0,107,817401,买盘
3705,14:06:27,76.4,0.0,63,481300,买盘
3706,14:06:29,76.4,0.0,144,1100136,买盘
3707,14:06:32,76.41,0.01,90,687603,买盘
3708,14:06:36,76.42,0.01,111,848136,买盘
3709,14:06:38,76.45,0.03,195,1490484,买盘
3710,14:06:42,76.4,-0.05,40,305674,卖盘
3711,14:06:45,76.42,0.02,444,3393994,买盘
3712,14:06:48,76.42,0.0,64,489276,中性盘
3713,14:06:51,76.46,0.04,104,794668,买盘
3714,14:06:53,76.41,-0.05,7,53487,卖盘
3715,14:06:57,76.42,0.01,37,282769,中性盘
3716,14:07:00,76.41,-0.01,44,336216,卖盘
3717,14:07:02,76.41,0.0,44,336203,买盘
3718,14:07:06,76.41,0.0,20,152819,买盘
3719,14:07:08,76.45,0.04,74,565441,买盘
3720,14:07:12,76.41,-0.04,6,45862,卖盘
3721,14:07:18,76.42,0.01,19,145200,卖盘
3722,14:07:20,76.46,0.04,83,634550,买盘
3723,14:07:23,76.43,-0.03,6,45859,卖盘
3724,14:07:26,76.44,0.01,17,129942,买盘
3725,14:07:29,76.44,0.0,41,313362,买盘
3726,14:07:33,76.44,0.0,85,649738,买盘
3727,14:07:35,76.42,-0.02,76,580786,卖盘
3728,14:07:39,76.42,0.0,7,53494,买盘
3729,14:07:41,76.45,0.03,24,183465,买盘
3730,14:07:45,76.44,-0.01,10,76440,卖盘
3731,14:07:47,76.42,-0.02,20,152862,卖盘
3732,14:07:50,76.42,0.0,17,129915,卖盘
3733,14:07:54,76.42,0.0,59,450878,买盘
3734,14:07:57,76.42,0.0,8,61136,买盘
3735,14:08:00,76.42,0.0,10,76416,买盘
3736,14:08:03,76.41,-0.01,34,259814,卖盘
3737,14:08:06,76.42,0.01,35,267446,买盘
3738,14:08:09,76.42,0.0,26,198686,买盘
3739,14:08:11,76.42,0.0,47,359139,买盘
3740,14:08:15,76.42,0.0,220,1681257,买盘
3741,14:08:18,76.43,0.01,39,298044,买盘
3742,14:08:21,76.43,0.0,6,45856,买盘
3743,14:08:24,76.43,0.0,12,91709,买盘
3744,14:08:27,76.42,-0.01,24,183416,卖盘
3745,14:08:30,76.43,0.01,25,191075,买盘
3746,14:08:32,76.43,0.0,28,213983,买盘
3747,14:08:36,76.43,0.0,91,695483,买盘
3748,14:08:38,76.43,0.0,15,114640,买盘
3749,14:08:42,76.42,-0.01,118,901758,卖盘
3750,14:08:45,76.43,0.01,37,282790,买盘
3751,14:08:48,76.42,-0.01,35,267482,卖盘
3752,14:08:50,76.43,0.01,40,305712,买盘
3753,14:08:54,76.43,0.0,5,38212,买盘
3754,14:08:57,76.43,0.0,10,76423,买盘
3755,14:09:00,76.42,-0.01,51,389761,卖盘
3756,14:09:03,76.42,0.0,74,565515,卖盘
3757,14:09:05,76.43,0.01,4,30571,买盘
3758,14:09:09,76.42,-0.01,78,596101,卖盘
3759,14:09:11,76.43,0.01,23,175782,买盘
3760,14:09:15,76.41,-0.02,130,993441,卖盘
3761,14:09:18,76.41,0.0,23,175753,卖盘
3762,14:09:20,76.41,0.0,67,511956,卖盘
3763,14:09:24,76.41,0.0,122,932205,卖盘
3764,14:09:26,76.41,0.0,2,15282,买盘
3765,14:09:30,76.41,0.0,36,275073,买盘
3766,14:09:33,76.41,0.0,32,244496,买盘
3767,14:09:36,76.4,-0.01,48,366724,卖盘
3768,14:09:38,76.4,0.0,23,175741,卖盘
3769,14:09:42,76.4,0.0,26,198654,卖盘
3770,14:09:44,76.41,0.01,122,932096,买盘
3771,14:09:47,76.4,-0.01,28,213920,卖盘
3772,14:09:51,76.41,0.01,88,672325,买盘
3773,14:09:53,76.41,0.0,51,389652,买盘
3774,14:09:56,76.4,-0.01,107,817492,卖盘
3775,14:09:59,76.4,0.0,77,588279,买盘
3776,14:10:03,76.4,0.0,387,2956967,买盘
3777,14:10:06,76.4,0.0,154,1176431,买盘
3778,14:10:08,76.39,-0.01,75,572932,卖盘
3779,14:10:11,76.39,0.0,166,1267917,买盘
3780,14:10:15,76.38,-0.01,254,1940061,卖盘
3781,14:10:18,76.38,0.0,95,725554,卖盘
3782,14:10:21,76.38,0.0,15,114572,卖盘
3783,14:10:24,76.39,0.01,58,443013,买盘
3784,14:10:26,76.38,-0.01,19,145130,卖盘
3785,14:10:29,76.37,-0.01,44,336028,卖盘
3786,14:10:33,76.37,0.0,25,190914,买盘
3787,14:10:35,76.35,-0.02,212,1618834,卖盘
3788,14:10:38,76.36,0.01,27,206164,买盘
3789,14:10:42,76.37,0.01,129,985029,买盘
3790,14:10:45,76.36,-0.01,354,2703466,卖盘
3791,14:10:48,76.36,0.0,75,572713,卖盘
3792,14:10:51,76.4,0.04,715,5461835,买盘
3793,14:10:53,76.37,-0.03,57,435491,卖盘
3794,14:10:57,76.39,0.02,93,710172,买盘
3795,14:11:00,76.39,0.0,10,76388,买盘
3796,14:11:02,76.37,-0.02,22,168016,卖盘
3797,14:11:06,76.4,0.03,224,1711202,买盘
3798,14:11:09,76.41,0.01,9,68767,买盘
3799,14:11:12,76.4,-0.01,16,122249,卖盘
3800,14:11:14,76.41,0.01,104,794703,买盘
3801,14:11:18,76.41,0.0,36,275069,买盘
3802,14:11:20,76.41,0.0,177,1352689,买盘
3803,14:11:23,76.43,0.02,19,145181,买盘
3804,14:11:26,76.41,-0.02,12,91697,卖盘
3805,14:11:29,76.44,0.03,11,84083,中性盘
3806,14:11:33,76.45,0.01,142,1085280,买盘
3807,14:11:36,76.43,-0.02,16,122303,卖盘
3808,14:11:39,76.44,0.01,20,152879,买盘
3809,14:11:41,76.45,0.01,54,412797,买盘
3810,14:11:45,76.44,-0.01,31,236954,中性盘
3811,14:11:48,76.46,0.02,41,313438,买盘
3812,14:11:51,76.45,-0.01,18,137599,中性盘
3813,14:11:53,76.45,0.0,20,152899,买盘
3814,14:11:57,76.44,-0.01,211,1613091,卖盘
3815,14:12:00,76.44,0.0,22,168173,卖盘
3816,14:12:02,76.44,0.0,18,137604,卖盘
3817,14:12:06,76.45,0.01,14,107036,卖盘
3818,14:12:08,76.45,0.0,20,152901,卖盘
3819,14:12:12,76.46,0.01,51,389930,买盘
3820,14:12:15,76.46,0.0,153,1169832,买盘
3821,14:12:18,76.45,-0.01,7,53519,卖盘
3822,14:12:20,76.45,0.0,19,145257,卖盘
3823,14:12:24,76.46,0.01,41,313466,买盘
3824,14:12:26,76.46,0.0,55,420522,买盘
3825,14:12:29,76.49,0.03,759,5804654,买盘
3826,14:12:32,76.49,0.0,78,596648,卖盘
3827,14:12:39,76.49,0.0,212,1621795,卖盘
3828,14:12:41,76.49,0.0,347,2654211,卖盘
3829,14:12:45,76.49,0.0,44,336567,卖盘
3830,14:12:48,76.5,0.01,34,260088,买盘
3831,14:12:50,76.49,-0.01,18,137693,卖盘
3832,14:12:54,76.5,0.01,179,1369180,买盘
3833,14:12:56,76.49,-0.01,17,130039,中性盘
3834,14:12:59,76.5,0.01,32,244796,买盘
3835,14:13:02,76.49,-0.01,16,122393,卖盘
3836,14:13:06,76.49,0.0,153,1170355,卖盘
3837,14:13:09,76.47,-0.02,16,122390,卖盘
3838,14:13:11,76.5,0.03,23,175934,买盘
3839,14:13:15,76.5,0.0,29,221833,买盘
3840,14:13:18,76.49,-0.01,87,665440,买盘
3841,14:13:21,76.5,0.01,51,390114,买盘
3842,14:13:24,76.5,0.0,134,1024908,买盘
3843,14:13:26,76.5,0.0,11,84150,买盘
3844,14:13:30,76.49,-0.01,8,61194,卖盘
3845,14:13:33,76.49,0.0,88,673164,卖盘
3846,14:13:35,76.49,0.0,21,160629,买盘
3847,14:13:39,76.48,-0.01,8,61185,卖盘
3848,14:13:41,76.48,0.0,9,68834,卖盘
3849,14:13:45,76.47,-0.01,48,367068,卖盘
3850,14:13:48,76.48,0.01,11,84122,买盘
3851,14:13:51,76.47,-0.01,12,91780,卖盘
3852,14:13:53,76.48,0.01,4,30595,中性盘
3853,14:13:57,76.47,-0.01,13,99414,卖盘
3854,14:13:59,76.48,0.01,4,30592,买盘
3855,14:14:03,76.48,0.0,4,30592,买盘
3856,14:14:06,76.48,0.0,88,672936,买盘
3857,14:14:08,76.47,-0.01,6,45887,中性盘
3858,14:14:12,76.46,-0.01,7,53527,卖盘
3859,14:14:15,76.47,0.01,125,955679,买盘
3860,14:14:17,76.46,-0.01,22,168232,卖盘
3861,14:14:20,76.46,0.0,15,114692,卖盘
3862,14:14:23,76.47,0.01,8,61174,买盘
3863,14:14:26,76.48,0.01,67,512350,买盘
3864,14:14:30,76.48,0.0,24,183539,买盘
3865,14:14:33,76.48,0.0,11,84126,买盘
3866,14:14:36,76.47,-0.01,39,298246,卖盘
3867,14:14:39,76.47,0.0,23,175882,卖盘
3868,14:14:42,76.47,0.0,148,1131764,卖盘
3869,14:14:45,76.47,0.0,7,53532,卖盘
3870,14:14:47,76.47,0.0,11,84111,买盘
3871,14:14:51,76.47,0.0,13,99408,买盘
3872,14:14:54,76.46,-0.01,40,305857,卖盘
3873,14:14:57,76.46,0.0,8,61169,卖盘
3874,14:15:00,76.46,0.0,18,137614,买盘
3875,14:15:03,76.45,-0.01,129,986311,卖盘
3876,14:15:05,76.46,0.01,91,695703,买盘
3877,14:15:09,76.45,-0.01,100,764546,卖盘
3878,14:15:12,76.44,-0.01,54,412777,卖盘
3879,14:15:15,76.44,0.0,23,175819,卖盘
3880,14:15:18,76.44,0.0,17,129934,买盘
3881,14:15:21,76.44,0.0,13,99370,买盘
3882,14:15:23,76.43,-0.01,43,328677,卖盘
3883,14:15:27,76.43,0.0,4,30572,买盘
3884,14:15:30,76.43,0.0,23,175768,买盘
3885,14:15:33,76.43,0.0,5,38213,买盘
3886,14:15:36,76.42,-0.01,91,695433,卖盘
3887,14:15:39,76.42,0.0,19,145197,买盘
3888,14:15:42,76.42,0.0,61,466116,买盘
3889,14:15:45,76.42,0.0,99,756490,买盘
3890,14:15:47,76.42,0.0,45,343849,买盘
3891,14:15:51,76.42,0.0,7,53488,买盘
3892,14:15:53,76.42,0.0,75,573131,买盘
3893,14:15:56,76.41,-0.01,109,832879,卖盘
3894,14:15:59,76.41,0.0,626,4784604,卖盘
3895,14:16:02,76.41,0.0,133,1016151,卖盘
3896,14:16:06,76.4,-0.01,2,15280,卖盘
3897,14:16:09,76.41,0.01,9,68766,买盘
3898,14:16:12,76.4,-0.01,26,198652,卖盘
3899,14:16:15,76.41,0.01,13,99329,买盘
3900,14:16:18,76.4,-0.01,49,374368,卖盘
3901,14:16:21,76.41,0.01,111,848043,买盘
3902,14:16:24,76.4,-0.01,9,68762,卖盘
3903,14:16:27,76.4,0.0,23,175732,卖盘
3904,14:16:30,76.4,0.0,18,137527,卖盘
3905,14:16:32,76.41,0.01,31,236868,买盘
3906,14:16:36,76.41,0.0,3,22925,中性盘
3907,14:16:38,76.41,0.0,11,84051,卖盘
3908,14:16:42,76.4,-0.01,18,137529,卖盘
3909,14:16:45,76.41,0.01,3,22923,买盘
3910,14:16:47,76.4,-0.01,55,420235,卖盘
3911,14:16:51,76.41,0.01,33,252156,买盘
3912,14:16:54,76.4,-0.01,60,458407,卖盘
3913,14:16:57,76.42,0.02,129,985649,买盘
3914,14:16:59,76.4,-0.02,10,76409,卖盘
3915,14:17:02,76.42,0.02,226,1727427,买盘
3916,14:17:06,76.41,-0.01,3,22922,中性盘
3917,14:17:09,76.4,-0.01,106,809850,卖盘
3918,14:17:12,76.45,0.05,22,168133,买盘
3919,14:17:16,76.41,-0.04,50,382072,卖盘
3920,14:17:19,76.4,-0.01,15,114613,卖盘
3921,14:17:21,76.41,0.01,10,76410,买盘
3922,14:17:24,76.41,0.0,14,106981,买盘
3923,14:17:26,76.43,0.02,50,382063,买盘
3924,14:17:29,76.41,-0.02,25,191028,卖盘
3925,14:17:33,76.4,-0.01,101,771670,卖盘
3926,14:17:35,76.41,0.01,15,114623,卖盘
3927,14:17:39,76.41,0.0,21,160467,卖盘
3928,14:17:42,76.4,-0.01,3,22922,卖盘
3929,14:17:44,76.4,0.0,5,38201,卖盘
3930,14:17:48,76.41,0.01,29,221574,买盘
3931,14:17:51,76.41,0.0,13,99327,买盘
3932,14:17:54,76.4,-0.01,21,160447,卖盘
3933,14:17:57,76.41,0.01,73,557726,买盘
3934,14:18:00,76.41,0.0,57,435510,买盘
3935,14:18:03,76.39,-0.02,7,53481,卖盘
3936,14:18:06,76.4,0.01,7,53478,买盘
3937,14:18:08,76.39,-0.01,14,106949,卖盘
3938,14:18:12,76.39,0.0,19,145151,卖盘
3939,14:18:14,76.39,0.0,23,175712,卖盘
3940,14:18:18,76.39,0.0,10,76390,卖盘
3941,14:18:21,76.39,0.0,173,1321570,卖盘
3942,14:18:23,76.39,0.0,34,259698,买盘
3943,14:18:27,76.38,-0.01,40,305522,卖盘
3944,14:18:29,76.39,0.01,166,1267919,买盘
3945,14:18:33,76.39,0.0,26,198607,买盘
3946,14:18:35,76.38,-0.01,150,1145654,卖盘
3947,14:18:39,76.39,0.01,61,465946,买盘
3948,14:18:41,76.37,-0.02,11,84012,卖盘
3949,14:18:45,76.38,0.01,12,91654,买盘
3950,14:18:48,76.38,0.0,65,496473,买盘
3951,14:18:51,76.4,0.02,500,3819649,买盘
3952,14:18:53,76.4,0.0,33,252121,卖盘
3953,14:18:57,76.4,0.0,87,664680,卖盘
3954,14:18:59,76.4,0.0,4,30558,买盘
3955,14:19:02,76.39,-0.01,10,76396,卖盘
3956,14:19:05,76.4,0.01,11,84036,买盘
3957,14:19:09,76.38,-0.02,17,129858,卖盘
3958,14:19:12,76.4,0.02,1,7640,买盘
3959,14:19:15,76.38,-0.02,35,267330,卖盘
3960,14:19:18,76.38,0.0,54,412440,买盘
3961,14:19:20,76.38,0.0,62,473537,买盘
3962,14:19:24,76.38,0.0,28,213854,买盘
3963,14:19:27,76.38,0.0,69,527024,买盘
3964,14:19:29,76.38,0.0,33,252054,卖盘
3965,14:19:33,76.38,0.0,63,481168,卖盘
3966,14:19:36,76.38,0.0,38,290223,买盘
3967,14:19:39,76.39,0.01,21,160413,买盘
3968,14:19:42,76.39,0.0,144,1099868,买盘
3969,14:19:45,76.38,-0.01,22,168033,中性盘
3970,14:19:48,76.38,0.0,108,824904,买盘
3971,14:19:51,76.37,-0.01,81,618634,卖盘
3972,14:19:53,76.38,0.01,20,152760,买盘
3973,14:19:57,76.38,0.0,31,236766,买盘
3974,14:19:59,76.37,-0.01,38,290230,卖盘
3975,14:20:04,76.39,0.02,152,1161047,买盘
3976,14:20:06,76.4,0.01,88,672239,买盘
3977,14:20:09,76.4,0.0,85,649317,买盘
3978,14:20:12,76.4,0.0,13,99318,买盘
3979,14:20:15,76.39,-0.01,55,420149,卖盘
3980,14:20:18,76.4,0.01,11,84040,买盘
3981,14:20:21,76.39,-0.01,110,840363,卖盘
3982,14:20:24,76.39,0.0,23,175697,卖盘
3983,14:20:27,76.39,0.0,16,122227,卖盘
3984,14:20:30,76.4,0.01,18,137512,买盘
3985,14:20:32,76.39,-0.01,162,1237548,卖盘
3986,14:20:35,76.4,0.01,81,618820,买盘
3987,14:20:39,76.39,-0.01,26,198634,卖盘
3988,14:20:42,76.39,0.0,217,1657578,卖盘
3989,14:20:45,76.39,0.0,84,641675,买盘
3990,14:20:47,76.39,0.0,8,61110,买盘
3991,14:20:51,76.39,0.0,76,580564,买盘
3992,14:20:54,76.38,-0.01,26,198593,卖盘
3993,14:20:57,76.38,0.0,25,190958,卖盘
3994,14:21:00,76.39,0.01,91,695129,买盘
3995,14:21:03,76.39,0.0,16,122219,买盘
3996,14:21:06,76.38,-0.01,10,76384,卖盘
3997,14:21:08,76.4,0.02,236,1802796,买盘
3998,14:21:12,76.39,-0.01,6,45838,卖盘
3999,14:21:15,76.4,0.01,14,106959,买盘
4000,14:21:19,76.4,0.0,144,1100054,买盘
4001,14:21:21,76.38,-0.02,423,3231268,卖盘
4002,14:21:24,76.38,0.0,20,152775,卖盘
4003,14:21:27,76.39,0.01,43,328451,买盘
4004,14:21:30,76.39,0.0,16,122222,买盘
4005,14:21:33,76.39,0.0,45,343745,买盘
4006,14:21:36,76.38,-0.01,47,358993,卖盘
4007,14:21:39,76.38,0.0,21,160398,买盘
4008,14:21:41,76.38,0.0,86,656868,买盘
4009,14:21:45,76.37,-0.01,46,351343,卖盘
4010,14:21:51,76.38,0.01,19,145123,卖盘
4011,14:21:53,76.39,0.01,34,259701,买盘
4012,14:21:57,76.38,-0.01,5,38190,卖盘
4013,14:21:59,76.39,0.01,64,488834,买盘
4014,14:22:02,76.39,0.0,72,549960,买盘
4015,14:22:06,76.39,0.0,21,160407,买盘
4016,14:22:09,76.39,0.0,7,53472,买盘
4017,14:22:12,76.38,-0.01,8,61109,卖盘
4018,14:22:14,76.39,0.01,13,99295,买盘
4019,14:22:18,76.39,0.0,73,557634,买盘
4020,14:22:20,76.38,-0.01,34,259714,卖盘
4021,14:22:25,76.39,0.01,80,611064,买盘
4022,14:22:26,76.39,0.0,27,206229,买盘
4023,14:22:29,76.39,0.0,136,1038821,买盘
4024,14:22:33,76.38,-0.01,34,259699,卖盘
4025,14:22:36,76.39,0.01,13,99304,买盘
4026,14:22:38,76.39,0.0,74,565215,买盘
4027,14:22:42,76.39,0.0,100,763810,买盘
4028,14:22:45,76.38,-0.01,22,168053,卖盘
4029,14:22:49,76.39,0.01,99,756181,买盘
4030,14:22:50,76.39,0.0,94,718038,买盘
4031,14:22:54,76.39,0.0,8,61111,买盘
4032,14:22:57,76.39,0.0,30,229162,买盘
4033,14:23:00,76.39,0.0,226,1726399,买盘
4034,14:23:03,76.38,-0.01,15,114583,卖盘
4035,14:23:06,76.39,0.01,19,145140,买盘
4036,14:23:09,76.39,0.0,176,1344400,买盘
4037,14:23:12,76.4,0.01,45,343767,买盘
4038,14:23:15,76.39,-0.01,10,76386,卖盘
4039,14:23:19,76.39,0.0,35,267375,卖盘
4040,14:23:21,76.41,0.02,235,1795407,买盘
4041,14:23:24,76.43,0.02,132,1008734,买盘
4042,14:23:27,76.42,-0.01,13,99341,买盘
4043,14:23:29,76.42,0.0,98,748982,买盘
4044,14:23:34,76.42,0.0,69,527342,买盘
4045,14:23:36,76.42,0.0,5,38210,卖盘
4046,14:23:38,76.42,0.0,105,802415,卖盘
4047,14:23:42,76.44,0.02,39,298053,买盘
4048,14:23:45,76.43,-0.01,36,275179,卖盘
4049,14:23:48,76.44,0.01,27,206380,买盘
4050,14:23:51,76.44,0.0,14,107017,买盘
4051,14:23:54,76.45,0.01,123,940320,买盘
4052,14:23:57,76.45,0.0,35,267547,买盘
4053,14:24:00,76.45,0.0,11,84097,卖盘
4054,14:24:02,76.45,0.0,8,61164,卖盘
4055,14:24:06,76.46,0.01,28,214070,买盘
4056,14:24:09,76.46,0.0,182,1391454,买盘
4057,14:24:12,76.46,0.0,28,214134,卖盘
4058,14:24:15,76.49,0.03,220,1682720,买盘
4059,14:24:17,76.5,0.01,35,267716,买盘
4060,14:24:21,76.5,0.0,25,191226,买盘
4061,14:24:24,76.49,-0.01,252,1927471,卖盘
4062,14:24:27,76.47,-0.02,335,2562699,中性盘
4063,14:24:30,76.46,-0.01,245,1874073,卖盘
4064,14:24:33,76.46,0.0,81,619385,卖盘
4065,14:24:36,76.45,-0.01,95,726509,卖盘
4066,14:24:39,76.49,0.04,40,305884,买盘
4067,14:24:42,76.47,-0.02,9,68818,中性盘
4068,14:24:45,76.46,-0.01,62,474074,卖盘
4069,14:24:48,76.45,-0.01,59,451128,卖盘
4070,14:24:51,76.47,0.02,22,168233,买盘
4071,14:24:54,76.47,0.0,86,657630,买盘
4072,14:24:57,76.47,0.0,110,841129,买盘
4073,14:25:00,76.45,-0.02,29,221728,卖盘
4074,14:25:03,76.45,0.0,62,474074,卖盘
4075,14:25:06,76.46,0.01,15,114680,中性盘
4076,14:25:09,76.47,0.01,114,871763,买盘
4077,14:25:12,76.49,0.02,73,558396,买盘
4078,14:25:15,76.5,0.01,90,688470,买盘
4079,14:25:18,76.5,0.0,131,1002150,买盘
4080,14:25:21,76.5,0.0,91,696140,买盘
4081,14:25:24,76.5,0.0,3,22950,买盘
4082,14:25:27,76.49,-0.01,113,864350,卖盘
4083,14:25:30,76.49,0.0,35,267749,卖盘
4084,14:25:34,76.49,0.0,44,336564,卖盘
4085,14:25:36,76.5,0.01,12,91800,买盘
4086,14:25:39,76.5,0.0,131,1002132,买盘
4087,14:25:42,76.49,-0.01,139,1063539,卖盘
4088,14:25:45,76.49,0.0,123,940892,买盘
4089,14:25:49,76.49,0.0,3,22947,买盘
